order_id,order_date,customer_type,product,quantity,unit_price,has_discount
ORD26809,2025-09-22,Regular,Desk,20,296.23,False
ORD26810,2025-07-07,,Desk,16,242.65,False
ORD26811,2025-05-19,Premium,Chair,2,103.08,True
ORD26812,2025-10-15,Regular,Desk,20,155.49,True
ORD26813,2025-01-20,Regular,Chair,2,136.58,False
ORD26814,2025-08-22,Premium,Keyboard,4,59.66,False
ORD26815,2025-11-21,Regular,Mouse,11,59.83,False
ORD26816,2025-07-26,Corporate,Monitor,10,335.76,True
ORD26817,2025-07-01,,Desk,11,251.96,True
ORD26818,2025-12-30,Premium,Chair,17,105.39,True
ORD26819,2025-02-15,Regular,Mouse,3,35.91,False
ORD26820,2025-11-26,Regular,Laptop,18,1415.24,False
ORD26821,2025-03-10,Regular,Laptop,15,1082.83,False
ORD26822,2025-01-30,Regular,Keyboard,16,21.56,False
ORD26823,2025-12-09,Regular,Monitor,13,266.33,True
ORD26824,2025-03-23,Corporate,Desk,14,240.43,False
ORD26825,2025-06-29,,Laptop,12,1013.04,False
ORD26826,2025-01-12,Corporate,Desk,15,164.5,False
ORD26827,2025-12-15,Premium,Keyboard,3,55.61,True
ORD26828,2025-08-08,Corporate,Monitor,15,208.14,False
ORD26829,2025-08-03,Corporate,Mouse,9,77.6,True
ORD26830,2025-09-11,,Desk,17,150.82,False
ORD26831,2025-09-08,,Desk,20,202.27,False
ORD26832,2025-01-17,,Laptop,13,1289.26,False
ORD26833,2025-07-26,,Monitor,1,343.07,False
ORD26834,2025-01-14,,Desk,8,154.38,False
ORD26835,2025-09-24,,Laptop,7,1308.95,True
ORD26836,2025-10-31,Regular,Mouse,5,43.32,False
ORD26837,2025-01-15,Corporate,Laptop,3,983.72,True
ORD26838,2025-02-05,,Mouse,2,67.45,True
ORD26839,2025-10-26,,Chair,15,121.22,False
ORD26840,2025-07-17,Premium,Desk,15,276.34,False
ORD26841,2025-03-07,Regular,Chair,15,188.9,True
ORD26842,2025-11-17,Corporate,Monitor,20,278.06,False
ORD26843,2025-03-22,Regular,Chair,17,115.54,False
ORD26844,2025-06-23,Premium,Keyboard,18,24.97,False
ORD26845,2025-06-11,Premium,Keyboard,11,63.71,True
ORD26846,2025-06-19,,Chair,8,166.53,False
ORD26847,2025-03-01,Corporate,Chair,12,160.15,True
ORD26848,2025-08-17,Regular,Laptop,16,1140.06,True
ORD26849,2025-03-13,Premium,Chair,16,188.33,True
ORD26850,2025-02-27,Premium,Laptop,6,1336.66,True
ORD26851,2025-11-30,,Chair,15,102.15,True
ORD26852,2025-03-17,Regular,Monitor,7,239.01,False
ORD26853,2025-10-04,,Keyboard,12,21.63,False
ORD26854,2025-04-10,,Chair,16,159.59,False
ORD26855,2025-03-09,,Keyboard,16,73.94,False
ORD26856,2025-03-15,,Monitor,9,338.16,True
ORD26857,2025-07-19,Regular,Keyboard,12,44.31,True
ORD26858,2025-10-07,Premium,Monitor,4,290.86,True
ORD26859,2025-05-23,Regular,Desk,1,190.08,False
ORD26860,2025-11-06,,Monitor,20,355.41,True
ORD26861,2025-02-26,,Chair,7,,False
ORD26862,2025-12-24,Corporate,Chair,8,152.14,False
ORD26863,2025-12-26,,Mouse,8,73.96,True
ORD26864,2025-10-01,Premium,Monitor,1,326.15,True
ORD26865,2025-10-10,,Keyboard,13,58.26,True
ORD26866,2025-09-27,Corporate,Keyboard,2,68.91,False
ORD26867,2025-03-11,Premium,Mouse,1,76.43,True
ORD26868,2025-04-25,Premium,Laptop,5,1453.14,False
ORD26869,2025-09-13,Corporate,Keyboard,17,48.21,False
ORD26870,2025-01-07,Corporate,Desk,19,299.22,True
ORD26871,2025-11-06,,Monitor,10,231.3,False
ORD26872,2025-01-18,Corporate,Chair,7,113.98,False
ORD26873,2025-01-14,,Laptop,1,1145.22,True
ORD26874,2025-04-19,Regular,Chair,4,197.42,False
ORD26875,2025-04-11,,Laptop,2,1029.54,True
ORD26876,2025-02-09,,Monitor,19,330.2,False
ORD26877,2025-02-25,,Mouse,9,22.08,False
ORD26878,2025-04-26,Corporate,Mouse,10,65.53,True
ORD26879,2025-04-10,Corporate,Desk,17,266.19,True
ORD26880,2025-05-29,Premium,Monitor,12,205.79,True
ORD26881,2025-01-28,Corporate,Desk,2,263.1,True
ORD26882,2025-06-03,,Chair,14,154.67,True
ORD26883,2025-08-31,,Monitor,20,,True
ORD26884,2025-07-05,,Keyboard,7,51.59,False
ORD26885,2025-04-19,Regular,Mouse,7,20.05,False
ORD26886,2025-03-21,,Chair,12,134.84,True
ORD26887,2025-06-18,Corporate,Chair,7,182.74,False
ORD26888,2025-09-21,Corporate,Chair,7,189.14,False
ORD26889,2025-08-09,,Monitor,8,207.22,False
ORD26890,2025-11-14,Regular,Monitor,8,313.36,False
ORD26891,2025-12-27,Regular,Monitor,17,229.77,False
ORD26892,2025-05-13,Corporate,Desk,9,195.23,True
ORD26893,2025-01-29,Corporate,Keyboard,16,43.81,False
ORD26894,2025-04-15,Premium,Laptop,9,1054.8,True
ORD26895,2025-02-19,Corporate,Keyboard,20,78.52,False
ORD26896,2025-02-16,,Chair,20,169.63,False
ORD26897,2025-11-24,,Monitor,3,211.47,True
ORD26898,2025-07-01,Corporate,Keyboard,6,30.01,True
ORD26899,2025-09-27,,Laptop,17,1275.12,False
ORD26900,2025-04-30,,Desk,18,,True
ORD26901,2025-10-10,Corporate,Laptop,6,1136.63,False
ORD26902,2025-07-29,,Keyboard,1,65.54,True
ORD26903,2025-11-22,Regular,Monitor,2,218.86,True
ORD26904,2025-03-17,,Chair,4,137.8,False
ORD26905,2025-05-16,,Mouse,17,42.21,True
ORD26906,2025-10-11,,Chair,16,180.29,False
ORD26907,2025-09-23,Corporate,Mouse,5,24.5,True
ORD26908,2025-10-20,Regular,Mouse,20,,True
ORD26909,2025-06-08,Regular,Laptop,8,,True
ORD26910,2025-06-10,Premium,Keyboard,6,61.32,True
ORD26911,2025-06-14,,Laptop,11,1064.84,False
ORD26912,2025-10-14,Premium,Desk,18,296.84,False
ORD26913,2025-07-18,Premium,Mouse,4,26.04,True
ORD26914,2025-03-05,Regular,Monitor,15,258.12,True
ORD26915,2025-11-29,Corporate,Monitor,10,233.56,True
ORD26916,2025-04-07,Corporate,Mouse,16,26.9,True
ORD26917,2025-08-28,Regular,Monitor,17,313.27,False
ORD26918,2025-12-17,,Desk,6,289.57,False
ORD26919,2025-11-06,Regular,Keyboard,18,74.42,True
ORD26920,2025-12-31,Regular,Desk,5,294.84,False
ORD26921,2025-02-13,Regular,Chair,9,154.25,True
ORD26922,2025-09-14,Corporate,Desk,7,263.03,False
ORD26923,2025-10-10,Corporate,Keyboard,9,25.11,True
ORD26924,2025-10-30,Regular,Mouse,15,66.76,False
ORD26925,2025-05-26,Corporate,Chair,12,124.52,False
ORD26926,2025-01-19,Regular,Mouse,7,77.04,False
ORD26927,2025-02-22,,Chair,19,199.79,False
ORD26928,2025-08-29,Regular,Desk,12,224.09,False
ORD26929,2025-04-18,Regular,Laptop,10,1429.55,True
ORD26930,2025-08-31,Corporate,Chair,8,153.59,False
ORD26931,2025-03-29,,Chair,2,120.6,False
ORD26932,2025-10-18,Regular,Laptop,9,1148.81,True
ORD26933,2025-04-24,Corporate,Monitor,1,383.29,False
ORD26934,2025-07-27,Regular,Desk,11,207.79,True
ORD26935,2025-05-20,Corporate,Desk,2,287.72,False
ORD26936,2025-04-26,Corporate,Keyboard,18,62.23,False
ORD26937,2025-06-05,Premium,Keyboard,13,48.89,True
ORD26938,2025-11-28,Corporate,Laptop,17,1036.24,True
ORD26939,2025-05-29,Corporate,Laptop,9,1300.5,False
ORD26940,2025-03-30,,Monitor,11,269.11,False
ORD26941,2025-07-06,Corporate,Chair,11,138.98,False
ORD26942,2025-05-09,Premium,Laptop,1,916.81,False
ORD26943,2025-08-11,Corporate,Keyboard,4,22.05,False
ORD26944,2025-03-22,Regular,Monitor,5,257.46,False
ORD26945,2025-02-26,Corporate,Monitor,18,393.4,True
ORD26946,2025-05-02,,Monitor,8,384.09,True
ORD26947,2025-01-20,Regular,Keyboard,3,54.79,False
ORD26948,2025-10-25,Premium,Mouse,15,27.98,True
ORD26949,2025-04-12,Premium,Monitor,2,308.05,True
ORD26950,2025-11-19,Corporate,Desk,17,217.16,True
ORD26951,2025-03-30,,Chair,3,188.79,True
ORD26952,2025-12-03,Corporate,Keyboard,16,,False
ORD26953,2025-12-03,Corporate,Keyboard,9,23.26,True
ORD26954,2025-10-21,Premium,Laptop,13,1097.67,False
ORD26955,2025-08-20,Corporate,Mouse,5,56.73,False
ORD26956,2025-01-14,Premium,Laptop,6,1316.76,True
ORD26957,2025-12-08,Regular,Laptop,9,1331.75,True
ORD26958,2025-06-21,Corporate,Mouse,5,36.73,False
ORD26959,2025-10-02,Regular,Desk,11,278.93,True
ORD26960,2025-02-25,Premium,Monitor,13,291.88,True
ORD26961,2025-08-29,Corporate,Monitor,20,352.34,True
ORD26962,2025-03-07,Regular,Monitor,5,311.12,True
ORD26963,2025-12-13,Premium,Mouse,16,69.26,True
ORD26964,2025-11-19,Corporate,Monitor,10,201.23,False
ORD26965,2025-06-24,Corporate,Monitor,15,233.16,True
ORD26966,2025-08-15,Regular,Monitor,14,315.06,False
ORD26967,2025-09-24,Premium,Chair,1,165.91,True
ORD26968,2025-08-08,,Mouse,15,45.82,False
ORD26969,2025-07-26,,Laptop,8,1355.08,True
ORD26970,2025-02-13,,Laptop,4,1324.1,True
ORD26971,2025-05-10,Regular,Keyboard,9,66.07,True
ORD26972,2025-10-20,Corporate,Keyboard,14,45.81,True
ORD26973,2025-09-03,Premium,Keyboard,2,30.65,False
ORD26974,2025-08-29,,Mouse,15,,False
ORD26975,2025-04-14,,Desk,13,199.45,True
ORD26976,2025-04-27,,Mouse,13,50.23,False
ORD26977,2025-04-08,Corporate,Chair,18,137.03,False
ORD26978,2025-05-20,Premium,Desk,20,157.22,True
ORD26979,2025-06-11,Regular,Chair,11,196.5,True
ORD26980,2025-03-02,Premium,Desk,18,289.4,False
ORD26981,2025-01-12,Regular,Keyboard,1,68.87,True
ORD26982,2025-02-24,Premium,Chair,10,101.01,False
ORD26983,2025-08-11,,Keyboard,7,78.39,True
ORD26984,2025-11-23,Regular,Monitor,5,318.08,False
ORD26985,2025-11-29,Corporate,Chair,2,175.83,False
ORD26986,2025-03-09,,Mouse,4,60.86,True
ORD26987,2025-04-16,Corporate,Desk,8,236.95,True
ORD26988,2025-10-10,Regular,Chair,14,,True
ORD26989,2025-12-29,Corporate,Laptop,17,990.5,False
ORD26990,2025-03-30,Premium,Laptop,2,1187.46,True
ORD26991,2025-05-17,Regular,Mouse,10,37.35,False
ORD26992,2025-08-10,Corporate,Chair,11,113.98,True
ORD26993,2025-09-01,Regular,Monitor,7,349.66,False
ORD26994,2025-03-29,Premium,Chair,1,136.92,True
ORD26995,2025-03-11,Corporate,Laptop,4,971.14,False
ORD26996,2025-06-14,Corporate,Chair,6,113.98,True
ORD26997,2025-05-22,,Keyboard,17,64.92,False
ORD26998,2025-10-08,Regular,Laptop,8,1228.31,False
ORD26999,2025-09-01,Regular,Keyboard,6,27.81,False
ORD27000,2025-11-27,Regular,Chair,11,178.92,True
ORD27001,2025-05-16,Corporate,Laptop,2,1016.62,True
ORD27002,2025-11-04,Regular,Monitor,2,284.29,True
ORD27003,2025-01-14,,Chair,19,129.31,False
ORD27004,2025-12-27,,Monitor,12,222.31,True
ORD27005,2025-06-28,,Laptop,8,1319.24,False
ORD27006,2025-05-18,Corporate,Keyboard,17,67.05,False
ORD27007,2025-03-17,,Monitor,2,392.31,True
ORD27008,2025-01-16,Regular,Monitor,19,293.56,True
ORD27009,2025-10-27,Regular,Desk,19,185.48,False
ORD27010,2025-07-28,,Desk,7,252.2,True
ORD27011,2025-07-25,Corporate,Chair,17,101.58,True
ORD27012,2025-03-14,Premium,Mouse,8,56.82,False
ORD27013,2025-01-11,,Mouse,9,44.38,False
ORD27014,2025-01-03,Corporate,Keyboard,17,33.09,True
ORD27015,2025-03-13,Regular,Mouse,7,29.81,True
ORD27016,2025-08-24,Premium,Laptop,14,,True
ORD27017,2025-04-22,,Keyboard,11,44.92,False
ORD27018,2025-08-31,Regular,Laptop,6,,True
ORD27019,2025-09-06,Premium,Chair,6,142.61,True
ORD27020,2025-11-22,Premium,Keyboard,8,47.4,False
ORD27021,2025-09-25,,Keyboard,8,65.49,True
ORD27022,2025-02-27,Premium,Chair,18,150.61,False
ORD27023,2025-04-09,Regular,Chair,3,177.95,False
ORD27024,2025-07-20,Premium,Chair,16,135.11,True
ORD27025,2025-11-18,Corporate,Monitor,10,341.75,False
ORD27026,2025-12-12,Premium,Chair,1,138.32,False
ORD27027,2025-09-05,Corporate,Keyboard,4,64.81,False
ORD27028,2025-02-21,Regular,Keyboard,19,47.73,True
ORD27029,2025-06-19,Corporate,Chair,15,138.86,False
ORD27030,2025-01-28,Premium,Chair,19,136.97,False
ORD27031,2025-09-12,Corporate,Mouse,5,75.62,True
ORD27032,2025-06-25,Regular,Laptop,8,1160.75,False
ORD27033,2025-10-25,,Monitor,11,244.26,False
ORD27034,2025-09-08,Premium,Mouse,10,69.44,True
ORD27035,2025-01-24,Premium,Chair,17,151.69,True
ORD27036,2025-03-06,,Mouse,14,47.31,False
ORD27037,2025-07-08,Regular,Chair,5,189.45,False
ORD27038,2025-02-24,Corporate,Desk,5,267.29,True
ORD27039,2025-12-15,Corporate,Mouse,3,47.25,True
ORD27040,2025-07-25,Premium,Chair,19,112.3,True
ORD27041,2025-12-14,Regular,Mouse,14,21.12,False
ORD27042,2025-09-26,,Monitor,19,202.17,True
ORD27043,2025-09-22,Corporate,Mouse,13,,False
ORD27044,2025-05-19,Premium,Laptop,15,1262.53,True
ORD27045,2025-05-04,Corporate,Mouse,18,31.61,True
ORD27046,2025-06-19,Premium,Chair,19,101.34,False
ORD27047,2025-01-21,Corporate,Mouse,9,66.63,False
ORD27048,2025-05-25,Premium,Desk,17,295.58,True
ORD27049,2025-06-27,Corporate,Chair,20,119.83,True
ORD27050,2025-01-02,Premium,Desk,6,,True
ORD27051,2025-09-22,Corporate,Mouse,18,76.49,False
ORD27052,2025-01-24,Corporate,Desk,20,262.02,True
ORD27053,2025-01-07,Premium,Desk,6,281.01,False
ORD27054,2025-09-24,Premium,Keyboard,14,78.76,True
ORD27055,2025-09-03,,Desk,15,,True
ORD27056,2025-09-09,Corporate,Monitor,17,245.35,True
ORD27057,2025-09-21,,Keyboard,1,64.72,False
ORD27058,2025-01-21,Premium,Mouse,17,48.49,False
ORD27059,2025-07-24,Premium,Mouse,13,27.45,False
ORD27060,2025-06-25,Premium,Desk,17,206.78,True
ORD27061,2025-06-29,Premium,Mouse,2,34.55,False
ORD27062,2025-07-02,Premium,Laptop,5,939.91,True
ORD27063,2025-09-15,Corporate,Laptop,9,1058.09,True
ORD27064,2025-04-25,Regular,Desk,11,261.21,False
ORD27065,2025-07-02,,Mouse,18,42.95,False
ORD27066,2025-04-20,Corporate,Laptop,10,1248.86,False
ORD27067,2025-04-29,,Keyboard,6,62.03,False
ORD27068,2025-02-09,Regular,Desk,3,185.69,True
ORD27069,2025-09-20,Regular,Monitor,19,215.39,True
ORD27070,2025-05-27,,Monitor,14,210.94,True
ORD27071,2025-10-26,Premium,Desk,16,253.33,False
ORD27072,2025-11-04,,Keyboard,5,69.05,False
ORD27073,2025-07-24,,Chair,6,184.57,False
ORD27074,2025-01-28,Corporate,Mouse,19,59.3,True
ORD27075,2025-09-05,,Chair,7,167.82,True
ORD27076,2025-05-15,Premium,Desk,1,181.88,True
ORD27077,2025-02-25,Premium,Laptop,7,975.92,True
ORD27078,2025-10-07,Premium,Keyboard,7,33.22,False
ORD27079,2025-05-10,Regular,Keyboard,6,44.08,True
ORD27080,2025-02-03,Corporate,Laptop,9,1094.47,True
ORD27081,2025-03-06,Corporate,Laptop,9,1219.54,True
ORD27082,2025-03-29,,Mouse,20,34.56,True
ORD27083,2025-03-21,Premium,Mouse,16,42.15,True
ORD27084,2025-08-29,Regular,Monitor,10,248.91,True
ORD27085,2025-08-22,Corporate,Monitor,13,,True
ORD27086,2025-11-23,Premium,Mouse,16,37.91,False
ORD27087,2025-12-31,Regular,Laptop,8,1160.32,True
ORD27088,2025-11-26,Corporate,Mouse,12,48.48,False
ORD27089,2025-09-11,Regular,Laptop,13,976.81,False
ORD27090,2025-12-19,Regular,Desk,13,196.87,True
ORD27091,2025-04-17,Regular,Monitor,3,365.71,True
ORD27092,2025-09-12,Regular,Keyboard,1,45.65,False
ORD27093,2025-09-30,Corporate,Laptop,17,1378.04,False
ORD27094,2025-01-11,,Desk,19,250.22,True
ORD27095,2025-07-30,Regular,Keyboard,5,58.08,False
ORD27096,2025-07-04,Premium,Desk,4,184.2,True
ORD27097,2025-01-09,Premium,Mouse,5,42.17,True
ORD27098,2025-11-24,Corporate,Laptop,14,1382.14,True
ORD27099,2025-01-08,Corporate,Chair,11,108.91,True
ORD27100,2025-10-29,Regular,Desk,19,202.85,False
ORD27101,2025-02-20,Regular,Monitor,5,319.17,True
ORD27102,2025-06-23,Regular,Mouse,2,33.17,True
ORD27103,2025-09-20,Regular,Keyboard,5,63.85,False
ORD27104,2025-05-02,Corporate,Chair,19,193.34,False
ORD27105,2025-02-08,Regular,Keyboard,10,36.51,False
ORD27106,2025-07-30,Premium,Mouse,19,54.58,True
ORD27107,2025-10-20,,Monitor,4,335.41,True
ORD27108,2025-08-12,Corporate,Desk,20,157.51,False
ORD27109,2025-09-14,Regular,Monitor,20,287.79,False
ORD27110,2025-05-04,Premium,Desk,7,239.65,False
ORD27111,2025-03-21,Premium,Laptop,9,993.41,False
ORD27112,2025-01-24,Corporate,Chair,7,123.03,False
ORD27113,2025-08-24,,Laptop,11,1230.85,False
ORD27114,2025-12-11,Regular,Monitor,17,237.91,True
ORD27115,2025-07-20,Regular,Chair,12,105.65,True
ORD27116,2025-06-25,,Chair,13,111.8,True
ORD27117,2025-06-27,Regular,Desk,3,285.05,True
ORD27118,2025-09-15,,Mouse,10,58.38,True
ORD27119,2025-05-05,Corporate,Desk,14,176.73,False
ORD27120,2025-03-16,,Mouse,10,60.4,False
ORD27121,2025-03-15,Regular,Monitor,2,308.06,True
ORD27122,2025-09-22,Regular,Monitor,17,350.35,True
ORD27123,2025-05-04,,Chair,1,110.81,True
ORD27124,2025-06-18,Corporate,Chair,8,192.05,False
ORD27125,2025-10-23,Regular,Laptop,20,1239.58,False
ORD27126,2025-03-08,Premium,Keyboard,10,58.3,True
ORD27127,2025-02-15,,Keyboard,19,27.11,True
ORD27128,2025-05-17,,Keyboard,11,56.5,True
ORD27129,2025-08-18,Premium,Desk,5,184.87,True
ORD27130,2025-10-07,,Monitor,3,333.2,False
ORD27131,2025-02-19,,Keyboard,7,42.02,True
ORD27132,2025-09-07,Corporate,Keyboard,19,74.34,True
ORD27133,2025-06-06,Corporate,Laptop,13,910.47,False
ORD27134,2025-10-16,Regular,Keyboard,4,41.31,False
ORD27135,2025-09-12,,Chair,15,116.45,False
ORD27136,2025-04-14,,Laptop,14,1452.13,True
ORD27137,2025-10-05,Premium,Mouse,12,53.85,True
ORD27138,2025-12-13,Corporate,Mouse,20,71.17,False
ORD27139,2025-10-22,Regular,Chair,6,101.24,True
ORD27140,2025-10-18,Corporate,Mouse,15,40.39,True
ORD27141,2025-05-17,Regular,Monitor,9,297.96,True
ORD27142,2025-07-19,Regular,Mouse,9,74.92,True
ORD27143,2025-06-02,Corporate,Laptop,13,,False
ORD27144,2025-07-03,Corporate,Keyboard,4,35.97,False
ORD27145,2025-06-25,Regular,Chair,16,194.63,True
ORD27146,2025-05-06,,Laptop,17,,True
ORD27147,2025-03-22,Regular,Monitor,16,345.33,True
ORD27148,2025-07-10,Corporate,Desk,9,248.34,True
ORD27149,2025-11-01,Premium,Laptop,8,1259.33,True
ORD27150,2025-12-01,Corporate,Desk,11,206.04,False
ORD27151,2025-11-09,Corporate,Chair,18,161.72,False
ORD27152,2025-08-23,,Laptop,5,,True
ORD27153,2025-02-13,Premium,Chair,18,178.22,True
ORD27154,2025-11-06,,Keyboard,1,65.74,True
ORD27155,2025-10-17,,Laptop,11,1305.32,False
ORD27156,2025-04-15,,Laptop,14,1429.52,False
ORD27157,2025-08-29,Premium,Laptop,15,1433.45,False
ORD27158,2025-05-12,,Desk,8,292.13,True
ORD27159,2025-09-28,Regular,Chair,2,184.51,False
ORD27160,2025-04-24,,Keyboard,14,28.95,True
ORD27161,2025-04-30,Regular,Desk,4,155.32,False
ORD27162,2025-11-06,,Mouse,8,43.16,False
ORD27163,2025-06-06,,Chair,17,118.65,False
ORD27164,2025-02-27,Regular,Chair,4,177.75,False
ORD27165,2025-10-25,Regular,Laptop,13,1347.74,False
ORD27166,2025-07-10,Corporate,Monitor,13,399.08,False
ORD27167,2025-06-04,,Monitor,12,364.34,True
ORD27168,2025-03-02,Premium,Chair,7,163.68,False
ORD27169,2025-10-16,,Monitor,20,271.13,True
ORD27170,2025-10-12,Corporate,Monitor,8,382.99,False
ORD27171,2025-09-06,Corporate,Monitor,1,373.38,True
ORD27172,2025-07-18,Premium,Desk,13,234.09,True
ORD27173,2025-09-16,Corporate,Monitor,15,230.2,False
ORD27174,2025-05-20,Premium,Keyboard,13,28.24,True
ORD27175,2025-06-14,Regular,Keyboard,14,57.45,False
ORD27176,2025-01-02,Premium,Keyboard,18,65.34,False
ORD27177,2025-02-28,Premium,Mouse,4,60.83,False
ORD27178,2025-08-28,Regular,Keyboard,11,,False
ORD27179,2025-02-07,Regular,Laptop,19,1486.51,False
ORD27180,2025-04-16,Premium,Keyboard,16,24.7,False
ORD27181,2025-01-04,,Monitor,10,274.59,True
ORD27182,2025-06-12,,Chair,18,199.85,True
ORD27183,2025-12-30,Premium,Mouse,18,53.42,True
ORD27184,2025-09-16,Regular,Mouse,11,58.31,False
ORD27185,2025-01-15,Corporate,Keyboard,18,56.11,False
ORD27186,2025-07-20,,Laptop,19,1110.73,False
ORD27187,2025-09-15,Regular,Chair,3,139.1,True
ORD27188,2025-02-14,Corporate,Monitor,7,393.48,False
ORD27189,2025-12-24,Regular,Mouse,13,60.94,True
ORD27190,2025-10-22,,Keyboard,10,46.05,True
ORD27191,2025-09-16,Corporate,Desk,14,169.07,False
ORD27192,2025-12-07,,Laptop,12,1320.25,True
ORD27193,2025-02-20,Regular,Keyboard,12,29.94,False
ORD27194,2025-04-26,Premium,Chair,19,182.8,False
ORD27195,2025-08-07,,Keyboard,12,51.29,True
ORD27196,2025-02-22,,Desk,11,272.77,False
ORD27197,2025-07-14,Corporate,Monitor,16,385.57,True
ORD27198,2025-03-08,Regular,Keyboard,18,78.56,True
ORD27199,2025-07-06,Regular,Mouse,14,56.53,True
ORD27200,2025-04-25,Corporate,Mouse,10,72.08,True
ORD27201,2025-05-17,,Desk,15,267.38,False
ORD27202,2025-04-09,,Monitor,4,230.38,False
ORD27203,2025-09-28,Premium,Mouse,4,,False
ORD27204,2025-04-22,,Laptop,5,1005.48,False
ORD27205,2025-04-29,Corporate,Monitor,10,276.06,True
ORD27206,2025-12-30,Corporate,Chair,14,144.5,True
ORD27207,2025-10-21,Corporate,Monitor,12,236.87,True
ORD27208,2025-11-09,,Desk,11,158.5,True
ORD27209,2025-09-01,Regular,Laptop,17,1339.38,False
ORD27210,2025-11-15,,Mouse,2,42.31,True
ORD27211,2025-07-12,Premium,Keyboard,20,38.65,True
ORD27212,2025-05-02,Corporate,Desk,2,200.98,True
ORD27213,2025-10-19,,Monitor,15,269.36,True
ORD27214,2025-07-08,Regular,Monitor,6,320.59,False
ORD27215,2025-08-19,,Monitor,14,258.75,False
ORD27216,2025-04-13,Regular,Keyboard,11,44.54,True
ORD27217,2025-04-13,Regular,Laptop,7,1371.18,False
ORD27218,2025-09-24,Corporate,Desk,17,271.98,False
ORD27219,2025-07-04,Corporate,Desk,15,236.67,True
ORD27220,2025-03-12,Premium,Laptop,13,1148.89,False
ORD27221,2025-07-04,Regular,Keyboard,2,46.95,False
ORD27222,2025-07-31,Premium,Mouse,18,27.04,True
ORD27223,2025-02-18,,Desk,16,193.92,True
ORD27224,2025-12-01,Regular,Laptop,12,1213.45,True
ORD27225,2025-09-26,Regular,Keyboard,3,,True
ORD27226,2025-10-22,Regular,Desk,1,264.46,True
ORD27227,2025-05-12,Premium,Desk,16,179.45,True
ORD27228,2025-12-11,,Laptop,12,,False
ORD27229,2025-10-29,Corporate,Mouse,5,61.23,True
ORD27230,2025-11-07,Premium,Keyboard,16,31.72,False
ORD27231,2025-09-07,,Chair,19,161.99,True
ORD27232,2025-11-27,,Laptop,7,1376.58,True
ORD27233,2025-06-29,Regular,Laptop,5,1354.18,False
ORD27234,2025-07-15,Regular,Monitor,11,307.73,True
ORD27235,2025-03-22,Corporate,Desk,16,285.31,False
ORD27236,2025-03-12,Regular,Keyboard,16,61.56,True
ORD27237,2025-05-05,Corporate,Keyboard,3,75.87,True
ORD27238,2025-08-13,,Mouse,16,75.31,True
ORD27239,2025-11-28,Corporate,Desk,3,240.67,False
ORD27240,2025-07-13,Premium,Monitor,6,272.93,True
ORD27241,2025-09-24,Regular,Mouse,18,45.5,False
ORD27242,2025-01-29,Premium,Monitor,12,348.18,False
ORD27243,2025-09-30,Corporate,Chair,4,113.57,True
ORD27244,2025-01-06,Premium,Mouse,1,51.95,False
ORD27245,2025-06-01,Corporate,Monitor,16,354.92,True
ORD27246,2025-06-16,Regular,Mouse,17,40.45,False
ORD27247,2025-06-24,Regular,Keyboard,6,61.25,True
ORD27248,2025-01-12,Corporate,Monitor,19,235.67,False
ORD27249,2025-02-07,Corporate,Chair,9,,False
ORD27250,2025-07-22,Corporate,Desk,11,171.0,True
ORD27251,2025-08-25,Corporate,Keyboard,8,68.43,True
ORD27252,2025-06-18,Premium,Chair,12,101.87,False
ORD27253,2025-12-04,,Mouse,14,79.81,False
ORD27254,2025-06-15,Premium,Keyboard,1,38.09,True
ORD27255,2025-02-04,Premium,Desk,17,240.45,False
ORD27256,2025-10-27,Regular,Keyboard,6,31.73,True
ORD27257,2025-01-13,Regular,Mouse,14,71.0,True
ORD27258,2025-05-07,Premium,Desk,19,282.42,True
ORD27259,2025-07-15,Corporate,Chair,9,160.79,True
ORD27260,2025-04-08,Premium,Keyboard,14,27.66,False
ORD27261,2025-05-28,Corporate,Keyboard,4,24.3,True
ORD27262,2025-12-07,Corporate,Laptop,2,1362.61,False
ORD27263,2025-01-28,Corporate,Keyboard,4,63.86,False
ORD27264,2025-03-27,Regular,Desk,15,295.71,True
ORD27265,2025-12-16,,Desk,7,237.62,False
ORD27266,2025-02-08,Corporate,Keyboard,1,26.37,True
ORD27267,2025-11-07,Corporate,Mouse,7,67.6,False
ORD27268,2025-01-30,Corporate,Monitor,7,397.32,True
ORD27269,2025-06-26,,Chair,19,160.83,True
ORD27270,2025-09-14,Premium,Chair,6,182.36,False
ORD27271,2025-06-15,,Monitor,10,281.1,False
ORD27272,2025-12-15,Regular,Keyboard,3,46.76,False
ORD27273,2025-12-10,Premium,Desk,14,297.22,False
ORD27274,2025-10-30,Regular,Monitor,8,341.91,False
ORD27275,2025-08-02,Premium,Desk,8,241.35,False
ORD27276,2025-10-05,Corporate,Laptop,17,1169.73,False
ORD27277,2025-09-23,Regular,Monitor,12,327.32,False
ORD27278,2025-10-09,Regular,Mouse,14,46.18,False
ORD27279,2025-12-06,Regular,Mouse,15,75.4,False
ORD27280,2025-10-29,,Chair,2,114.35,False
ORD27281,2025-11-07,,Laptop,9,1486.7,False
ORD27282,2025-01-14,Regular,Desk,16,247.54,True
ORD27283,2025-01-13,Corporate,Desk,18,214.26,False
ORD27284,2025-08-24,Premium,Chair,8,188.9,False
